Score,Summary,Bert_Loss,Bert_Logits,Bert_Labels,roberta_Loss,roberta_Logits,roberta_Labels,albert_Loss,albert_Logits,albert_Labels
0,Too SOUR!,"tensor(4.9137, grad_fn=<NllLossBackward>)","tensor([[13.8580,  3.7877, -3.8027, 10.6024, 18.7640]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0404, grad_fn=<NllLossBackward>)","tensor([[ 33.7729,  13.7908,  30.5830,  -2.7461, -25.4135]],
       grad_fn=<AddmmBackward>)",0
0,AWFUL TASTE,"tensor(3.6955e-06, grad_fn=<NllLossBackward>)","tensor([[18.9162,  6.4007, -3.3695, -0.1719,  1.4038]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(11.3094, grad_fn=<NllLossBackward>)","tensor([[  4.7891,   4.2668,  16.0984,  -6.4664, -14.8668]],
       grad_fn=<AddmmBackward>)",2
0,"Kettle has sold out, the chips are horrible now","tensor(21.1550, grad_fn=<NllLossBackward>)","tensor([[10.7935,  1.7954,  7.2555, 25.3477, 31.9472]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(7.5019, grad_fn=<NllLossBackward>)","tensor([[34.4417, 36.5349, 41.9386, -5.8913, 13.3526]],
       grad_fn=<AddmmBackward>)",2
0,The bags were damaged with holes and stains.,"tensor(1.1921e-07, grad_fn=<NllLossBackward>)","tensor([[25.4898,  9.1877,  7.3128,  5.2070,  4.7484]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(8.2060, grad_fn=<NllLossBackward>)","tensor([[3.2758e+01, 3.9634e+01, 4.0657e+01, 1.3713e-02, 1.1564e+01]],
       grad_fn=<AddmmBackward>)",2
0,Kettle Chips Make Great Mouse Food,"tensor(40.4492, grad_fn=<NllLossBackward>)","tensor([[-11.6136,  -5.6240,  -1.4312,  23.5422,  28.8306]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0771, grad_fn=<NllLossBackward>)","tensor([[31.7686, 23.7907, 29.2402, -1.4665, -6.8331]],
       grad_fn=<AddmmBackward>)",0
0,HORRIBLE I CANT BELIEVE THIS!,"tensor(0.0076, grad_fn=<NllLossBackward>)","tensor([[22.0967,  2.5661, -6.8265, -0.3718, 17.2223]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(4.9173, grad_fn=<NllLossBackward>)","tensor([[ 31.7673,  26.0951,  36.6773, -10.5586,   5.2935]],
       grad_fn=<AddmmBackward>)",2
0,Kettle Brand Potato Chips - New York Cheddar,"tensor(24.6356, grad_fn=<NllLossBackward>)","tensor([[ 5.8821,  4.1603,  2.6453, 10.9427, 30.5177]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(8.2111, grad_fn=<NllLossBackward>)","tensor([[ 22.5626,   9.2810,  30.7734,   5.1532, -23.9820]],
       grad_fn=<AddmmBackward>)",2
0,what happened? the recipe has changed,"tensor(2.0052, grad_fn=<NllLossBackward>)","tensor([[15.1487, 10.5643,  4.6439,  8.0665, 17.0076]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0002, grad_fn=<NllLossBackward>)","tensor([[ 39.0519,   6.4396,  30.7450, -12.9063,  -9.2556]],
       grad_fn=<AddmmBackward>)",0
0,burns the skin off your lips,"tensor(4.2915e-06, grad_fn=<NllLossBackward>)","tensor([[28.4518,  5.0133,  2.0526,  1.3921, 16.0932]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(7.8593, grad_fn=<NllLossBackward>)","tensor([[27.6981, 26.6164, 35.5569, -1.9152, 16.5558]],
       grad_fn=<AddmmBackward>)",2
0,Expired stock,"tensor(7.1526e-07, grad_fn=<NllLossBackward>)","tensor([[24.9329,  4.6825, 10.7582, -3.3846,  1.0372]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(5.6952, grad_fn=<NllLossBackward>)","tensor([[21.0285, 18.7601, 26.7173, -2.0144, 20.8075]],
       grad_fn=<AddmmBackward>)",2
0,ONLY awful because SOMETIMES they are awful,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[36.5392,  6.1961,  4.9101, -8.3854, -1.3024]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.4592, grad_fn=<NllLossBackward>)","tensor([[36.8385, 28.1378, 36.2982, -5.7487,  8.8159]],
       grad_fn=<AddmmBackward>)",0
0,How this could be good?,"tensor(14.6914, grad_fn=<NllLossBackward>)","tensor([[ 3.0136,  7.5026, -1.1970, 12.1329, 17.7012]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(5.6992, grad_fn=<NllLossBackward>)","tensor([[34.7904, 30.2286, 40.4862, -6.9119, 12.6112]],
       grad_fn=<AddmmBackward>)",2
0,WRONG FLAVOR - got Country BBQ instead of Chili Chipotle,"tensor(12.2933, grad_fn=<NllLossBackward>)","tensor([[10.1801,  1.7949, -5.6806, 11.0668, 22.4734]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.2362, grad_fn=<NllLossBackward>)","tensor([[23.4514, 35.4305, 39.6730,  3.0517, 31.6044]],
       grad_fn=<AddmmBackward>)",2
0,"The ""Organic"" Label is Misleading","tensor(1.8177, grad_fn=<NllLossBackward>)","tensor([[21.2105,  8.1260, 22.8510, -1.9189, -8.5448]],
       grad_fn=<AddmmBackward>)",2,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(22.5736, grad_fn=<NllLossBackward>)","tensor([[ 22.4855,  15.5560,  45.0592,  -2.2103, -20.3617]],
       grad_fn=<AddmmBackward>)",2
0,Disappointed!,"tensor(0.2800, grad_fn=<NllLossBackward>)","tensor([[10.6859,  7.7573, -8.7724,  4.8542,  9.3646]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.9598, grad_fn=<NllLossBackward>)","tensor([[32.1690, 19.1763, 32.6459, -6.9190, -3.9868]],
       grad_fn=<AddmmBackward>)",2
0,Perhaps something was wrong with the batch...,"tensor(8.0248, grad_fn=<NllLossBackward>)","tensor([[16.3033, 16.9681, 24.1337, 22.5894,  0.3889]],
       grad_fn=<AddmmBackward>)",2,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(17.9724, grad_fn=<NllLossBackward>)","tensor([[26.8440, 32.3009, 44.8164, -0.5542, 16.8528]],
       grad_fn=<AddmmBackward>)",2
0,Big Disappointment,"tensor(0.9905, grad_fn=<NllLossBackward>)","tensor([[ 7.7379,  5.1603, -5.5056,  8.1487,  5.5182]],
       grad_fn=<AddmmBackward>)",3,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(10.9458, grad_fn=<NllLossBackward>)","tensor([[  5.3350,   4.6514,  16.2808,  -6.5622, -14.7772]],
       grad_fn=<AddmmBackward>)",2
0,Worst Frosting Ever,"tensor(24.9418, grad_fn=<NllLossBackward>)","tensor([[ 3.2636, -4.5824, -4.9430, 15.3313, 28.2055]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.4019, grad_fn=<NllLossBackward>)","tensor([[33.0911, 31.0679, 36.4545, -5.4284, 15.5282]],
       grad_fn=<AddmmBackward>)",2
0,worst frosting ever,"tensor(24.9418, grad_fn=<NllLossBackward>)","tensor([[ 3.2636, -4.5824, -4.9430, 15.3313, 28.2055]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.4019, grad_fn=<NllLossBackward>)","tensor([[33.0911, 31.0679, 36.4545, -5.4284, 15.5282]],
       grad_fn=<AddmmBackward>)",2
0,Cherrybrook Kitchen Vanilla Frosting,"tensor(48.2088, grad_fn=<NllLossBackward>)","tensor([[-13.9451, -14.6937, -11.1977,  26.1770,  34.2635]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(19.8866, grad_fn=<NllLossBackward>)","tensor([[19.1441, 29.3774, 26.1084,  3.3989, 39.0307]],
       grad_fn=<AddmmBackward>)",4
0,"Do Not Buy This ""Frosting""","tensor(0.0929, grad_fn=<NllLossBackward>)","tensor([[13.5620,  4.9528,  6.9330,  9.5639, 11.0038]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(10.2995, grad_fn=<NllLossBackward>)","tensor([[27.8589, 28.2500, 38.1582, -3.7605, 28.4869]],
       grad_fn=<AddmmBackward>)",2
0,Perversion of taste,"tensor(8.5708e-05, grad_fn=<NllLossBackward>)","tensor([[24.8682, 15.1476, 14.2953, -2.9221,  6.5903]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.4433, grad_fn=<NllLossBackward>)","tensor([[24.0296, 20.3835, 27.6742, -0.7940, 40.4729]],
       grad_fn=<AddmmBackward>)",4
0,IT'S A LAXATIVE,"tensor(7.8424, grad_fn=<NllLossBackward>)","tensor([[ 3.0436,  5.8479,  9.8891, 10.4144, -4.8127]],
       grad_fn=<AddmmBackward>)",3,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(7.0480, grad_fn=<NllLossBackward>)","tensor([[33.2905, 36.2214, 40.3212, -4.5838, 23.8864]],
       grad_fn=<AddmmBackward>)",2
0,Tao of Tea ...!Don't get it,"tensor(1.6389, grad_fn=<NllLossBackward>)","tensor([[14.4206, 10.9624,  7.1025, 15.8348,  8.8605]],
       grad_fn=<AddmmBackward>)",3,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(24.3989, grad_fn=<NllLossBackward>)","tensor([[21.2442, 26.8066, 32.9184, -0.8078, 45.6432]],
       grad_fn=<AddmmBackward>)",4
0,Horrible .. dont buy it,"tensor(2.6038, grad_fn=<NllLossBackward>)","tensor([[16.6812,  6.9244,  5.0428, 16.6383, 19.1284]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(8.3201, grad_fn=<NllLossBackward>)","tensor([[27.3541, 28.8920, 29.6470, -2.1286, 35.6704]],
       grad_fn=<AddmmBackward>)",4
0,NOT edible!,"tensor(11.3905, grad_fn=<NllLossBackward>)","tensor([[ 7.2779,  4.1338,  2.9706, 15.3234, 18.6325]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.2940, grad_fn=<NllLossBackward>)","tensor([[34.1866, 28.0971, 33.1065, -7.3086, 12.7086]],
       grad_fn=<AddmmBackward>)",0
0,Not one but twice came broken.,"tensor(14.9586, grad_fn=<NllLossBackward>)","tensor([[ 9.8565,  8.8610,  6.3116, 24.0173, 24.2167]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3058, grad_fn=<NllLossBackward>)","tensor([[37.0390, 39.6362, 39.5919, -3.9386, 14.4262]],
       grad_fn=<AddmmBackward>)",1
0,If I could give a rating under one-star...,"tensor(16.5042, grad_fn=<NllLossBackward>)","tensor([[ 7.2278,  5.1439, 21.5357, 23.6141,  1.2056]],
       grad_fn=<AddmmBackward>)",3,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(20.7900, grad_fn=<NllLossBackward>)","tensor([[22.5610, 27.6002, 43.3510, -1.2818, 23.8549]],
       grad_fn=<AddmmBackward>)",2
0,Horrid,"tensor(7.6887e-05, grad_fn=<NllLossBackward>)","tensor([[ 23.6142,  -0.9005, -12.7455,  -3.9720,  14.1417]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(2.0000, grad_fn=<NllLossBackward>)","tensor([[25.5942, 14.9650, 27.4487,  0.5008,  9.8990]],
       grad_fn=<AddmmBackward>)",2
0,Very Different taste from the 'Made in UK' or 'Made in India' version.,"tensor(32.1944, grad_fn=<NllLossBackward>)","tensor([[ 0.5056, -2.6964, 20.8580, 32.7000, 15.2063]],
       grad_fn=<AddmmBackward>)",3,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(18.2060, grad_fn=<NllLossBackward>)","tensor([[22.9384, 23.8731, 41.1444,  3.4337, -4.4163]],
       grad_fn=<AddmmBackward>)",2
0,Not like other countries Cadbury,"tensor(8.1477, grad_fn=<NllLossBackward>)","tensor([[ 5.9473, -1.0921, 13.9718, 10.3786, 11.7018]],
       grad_fn=<AddmmBackward>)",2,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(6.9610, grad_fn=<NllLossBackward>)","tensor([[ 31.0280,  14.1348,  37.9880,  -8.5378, -21.5763]],
       grad_fn=<AddmmBackward>)",2
0,not for traditional caramel lovers,"tensor(15.2874, grad_fn=<NllLossBackward>)","tensor([[-0.7376, -0.9425,  6.0608, 14.5496,  3.4479]],
       grad_fn=<AddmmBackward>)",3,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(8.6479, grad_fn=<NllLossBackward>)","tensor([[26.6611, 23.3897, 35.3088,  1.2587, -2.7471]],
       grad_fn=<AddmmBackward>)",2
0,Really wanted to like these...,"tensor(30.2106, grad_fn=<NllLossBackward>)","tensor([[ 2.7406,  8.0726, 13.7869, 32.9512, 14.9965]],
       grad_fn=<AddmmBackward>)",3,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(21.0980, grad_fn=<NllLossBackward>)","tensor([[20.1298, 16.1397, 41.2279, -0.0598, -6.8704]],
       grad_fn=<AddmmBackward>)",2
0,Something has changed,"tensor(0.0016, grad_fn=<NllLossBackward>)","tensor([[17.9167,  6.4803, 11.2002,  0.5197, 10.0168]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.1563, grad_fn=<NllLossBackward>)","tensor([[31.9787, 17.6635, 30.2020, -0.5717, -9.7603]],
       grad_fn=<AddmmBackward>)",0
0,Not a Fan,"tensor(0.5241, grad_fn=<NllLossBackward>)","tensor([[ 7.2048,  3.9440, -1.1109,  6.7026,  4.1072]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(14.0357, grad_fn=<NllLossBackward>)","tensor([[24.3347, 23.4662, 26.3294, -0.6400, 38.3704]],
       grad_fn=<AddmmBackward>)",4
0,ABSOLUTELY VILE!!!,"tensor(12.1641, grad_fn=<NllLossBackward>)","tensor([[ 16.7661,  -8.7424, -16.1631,   8.6094,  28.9302]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.7408, grad_fn=<NllLossBackward>)","tensor([[31.8518, 20.9536, 31.9449, -4.3738, -0.7147]],
       grad_fn=<AddmmBackward>)",2
0,Plastic in the food!,"tensor(8.8644, grad_fn=<NllLossBackward>)","tensor([[12.5594,  7.5199, -1.7012,  8.4919, 21.4237]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(4.9561, grad_fn=<NllLossBackward>)","tensor([[31.0908, 21.2702, 36.0398, -8.5795, -1.4689]],
       grad_fn=<AddmmBackward>)",2
0,Runny and odd-tasting,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[28.7177, 10.6086,  8.4936,  4.8492,  5.6360]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(13.0418, grad_fn=<NllLossBackward>)","tensor([[24.4797, 23.4423, 37.5216,  3.2171,  4.8189]],
       grad_fn=<AddmmBackward>)",2
0,FOUND SHREDDED PLASTIC IN THE BABY FOOD!!!!,"tensor(17.8655, grad_fn=<NllLossBackward>)","tensor([[11.8146,  6.3940, -1.3348, 14.4917, 29.6801]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(5.4855, grad_fn=<NllLossBackward>)","tensor([[32.6859, 37.2588, 37.6513, -3.9971, 12.7486]],
       grad_fn=<AddmmBackward>)",2
0,Had to toss 9 out of 12 jars,"tensor(17.3284, grad_fn=<NllLossBackward>)","tensor([[ 2.5051, 10.2752,  6.0768, 14.3770, 19.8292]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(10.3784, grad_fn=<NllLossBackward>)","tensor([[24.7013, 32.9094, 34.9575,  2.7239, 28.0639]],
       grad_fn=<AddmmBackward>)",2
0,the garbanzo beans in it give horrible gas,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[29.3629,  6.9726,  3.4231, -0.9246, -3.2217]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(11.5518, grad_fn=<NllLossBackward>)","tensor([[33.3506, 40.3991, 44.8913, -4.1829,  6.9814]],
       grad_fn=<AddmmBackward>)",2
0,"Baby loves it, but there is plastic in it","tensor(0.0004, grad_fn=<NllLossBackward>)","tensor([[19.3832,  6.5840,  9.9067,  9.6158, 11.2147]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(7.4501, grad_fn=<NllLossBackward>)","tensor([[30.5718, 37.2334, 37.4149, -1.7831, 21.7151]],
       grad_fn=<AddmmBackward>)",2
0,moms (and dads) beware of plastic in the food,"tensor(12.7183, grad_fn=<NllLossBackward>)","tensor([[ 8.7059,  2.6442, -2.4366, 14.7413, 21.4230]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(13.3172, grad_fn=<NllLossBackward>)","tensor([[21.7808, 30.6756, 35.0859,  1.2230, 19.8087]],
       grad_fn=<AddmmBackward>)",2
0,K,"tensor(2.1473, grad_fn=<NllLossBackward>)","tensor([[ 8.3978,  4.0089,  7.1143, 10.3546,  6.7655]],
       grad_fn=<AddmmBackward>)",3,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(11.2526, grad_fn=<NllLossBackward>)","tensor([[  5.1271,   5.1049,  16.3796,  -5.8909, -14.0121]],
       grad_fn=<AddmmBackward>)",2
0,OMG DO NOT BUY!!!,"tensor(8.2226, grad_fn=<NllLossBackward>)","tensor([[14.5063, -0.3010, -2.3026, 12.3472, 22.7285]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(1.4494, grad_fn=<NllLossBackward>)","tensor([[ 32.4664,  28.2930,  32.9938, -10.0701,  32.9052]],
       grad_fn=<AddmmBackward>)",2
0,Not Hot,"tensor(1.5201, grad_fn=<NllLossBackward>)","tensor([[ 5.3687,  5.8287, -1.0008,  6.0080,  2.9780]],
       grad_fn=<AddmmBackward>)",3,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.2424, grad_fn=<NllLossBackward>)","tensor([[35.6583, 28.0077, 34.3632, -9.4141,  2.5650]],
       grad_fn=<AddmmBackward>)",0
0,Not good,"tensor(0.0428, grad_fn=<NllLossBackward>)","tensor([[11.4288,  8.2619,  4.9067,  2.2484, -4.4939]],
       grad_fn=<AddmmBackward>)",0,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(11.3239, grad_fn=<NllLossBackward>)","tensor([[  5.2025,   5.1135,  16.5264,  -5.7988, -14.5626]],
       grad_fn=<AddmmBackward>)",2
0,Buyer Beware!This product contains High Fructose Corn Syrup!,"tensor(15.6195, grad_fn=<NllLossBackward>)","tensor([[ 9.1965, -1.8943,  2.1998, 22.7298, 24.6834]],
       grad_fn=<AddmmBackward>)",4,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.5728, grad_fn=<NllLossBackward>)","tensor([[29.9278, 20.4807, 29.6199, -7.2905, 26.6624]],
       grad_fn=<AddmmBackward>)",0
0,coffee beans,"tensor(17.3070, grad_fn=<NllLossBackward>)","tensor([[-1.3244,  4.5827, 11.7720, 15.9675,  7.3894]],
       grad_fn=<AddmmBackward>)",3,"tensor(115.4766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.8852, grad_fn=<NllLossBackward>)","tensor([[28.6528, 22.5582, 29.0043, -1.4298,  8.4419]],
       grad_fn=<AddmmBackward>)",2
